over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
17,4,33.0,9.63,147.2,2,19.0
1,0,52.3,8.94,138.3,0,12.0
1,1,37.9,6.99,126.5,0,5.0
17,2,30.4,8.47,116.5,2,15.0
3,0,36.8,7.08,126.7,0,15.0
4,0,33.7,7.61,126.4,0,6.0
11,1,32.4,9.96,126.0,1,10.0
13,2,34.0,6.56,131.5,1,1.0
5,1,28.5,10.6,101.8,0,9.0
9,3,33.7,8.66,109.4,1,9.0
14,5,28.0,7.44,146.6,1,2.0
9,5,16.8,8.08,85.0,1,4.0
8,0,41.1,7.18,153.9,1,11.0
2,0,27.5,8.0,118.8,0,5.0
10,4,33.1,8.09,163.4,1,7.0
17,4,25.9,7.61,154.5,2,8.0
13,7,26.2,6.88,123.5,1,3.0
18,2,23.7,7.73,125.5,2,11.0
3,0,39.6,8.0,161.9,0,10.0
1,0,41.5,6.47,155.5,0,7.0
11,2,32.2,6.46,149.5,1,6.0
4,4,27.7,10.01,152.9,0,7.0
12,0,18.5,8.49,108.2,1,9.0
19,6,38.4,8.72,134.1,2,15.0
7,3,26.6,8.01,114.6,1,10.0
11,7,23.1,8.61,107.7,1,1.0
14,5,32.2,9.41,133.3,1,11.0
4,1,29.3,8.49,121.7,0,16.0
18,3,19.9,8.0,126.7,2,8.0
5,1,21.0,7.96,120.0,0,5.0
17,9,34.7,8.72,104.9,2,11.0
14,4,26.8,8.84,163.9,1,11.0
3,1,36.1,6.88,133.1,0,9.0
15,3,33.2,8.0,101.2,1,10.0
4,1,40.4,5.79,133.6,0,4.0
12,6,25.3,7.84,160.4,1,14.0
20,7,33.9,7.67,149.2,2,11.0
20,6,37.1,7.59,119.6,2,9.0
18,7,27.0,7.51,120.1,2,8.0
10,3,41.0,8.61,110.9,1,8.0
12,6,18.7,6.94,115.2,1,5.0
7,2,25.3,10.23,116.8,1,12.0
19,8,18.4,8.0,100.6,2,11.0
10,2,26.1,7.04,121.1,1,11.0
16,2,30.8,8.78,136.9,2,16.0
8,2,32.4,9.19,121.7,1,9.0
15,3,30.8,8.44,134.3,1,12.0
5,2,27.2,6.79,162.4,0,9.0
15,7,19.6,10.68,129.9,1,10.0
1,0,22.3,8.77,128.6,0,6.0
3,2,32.4,6.5,147.6,0,5.0
8,3,39.1,8.25,126.7,1,9.0
10,2,28.6,7.74,120.2,1,8.0
15,4,41.7,8.01,107.7,1,11.0
8,3,24.4,6.57,131.7,1,4.0
1,1,28.9,8.07,151.7,0,6.0
7,4,29.6,7.0,104.5,1,5.0
9,2,44.2,7.58,124.3,1,9.0
11,4,33.1,8.46,123.3,1,5.0
13,3,17.6,7.43,134.9,1,7.0
5,0,39.6,7.65,135.3,0,11.0
13,1,46.8,8.98,140.7,1,18.0
13,3,30.0,6.93,167.9,1,10.0
16,1,24.8,7.22,112.6,2,9.0
11,2,38.9,6.49,111.5,1,9.0
17,5,47.7,7.01,134.9,2,8.0
5,0,38.8,8.15,159.1,0,10.0
15,9,19.0,8.77,100.8,1,5.0
1,0,38.0,7.03,136.6,0,11.0
3,2,35.2,8.73,126.0,0,4.0
18,3,24.4,8.13,147.1,2,15.0
10,2,42.3,6.34,142.6,1,10.0
13,4,35.5,8.21,129.9,1,10.0
13,3,42.5,9.43,139.8,1,8.0
14,4,23.5,5.73,116.8,1,5.0
5,1,35.2,10.41,146.0,0,10.0
4,1,24.8,7.27,157.7,0,7.0
1,0,34.0,6.02,132.0,0,5.0
18,6,43.8,8.17,121.8,2,15.0
5,3,20.6,8.0,127.1,0,13.0
12,3,21.0,7.66,145.8,1,8.0
10,4,39.6,8.37,129.2,1,8.0
4,2,31.9,10.54,106.0,0,10.0
9,5,41.4,8.25,129.9,1,13.0
2,1,25.5,11.58,110.3,0,13.0
4,4,32.4,9.52,138.5,0,6.0
3,2,37.5,8.06,92.7,0,7.0
17,3,33.7,8.35,132.2,2,13.0
12,4,17.7,7.62,128.6,1,6.0
19,8,54.6,8.3,90.7,2,18.0
9,1,33.7,8.67,136.7,1,4.0
5,1,21.3,7.52,108.0,0,10.0
13,4,34.5,6.34,131.7,1,5.0
19,6,35.4,9.59,121.8,2,14.0
11,5,40.0,9.17,129.9,1,5.0
1,0,39.4,6.3,109.1,0,7.0
7,1,30.3,8.21,110.7,1,8.0
19,6,18.2,9.23,149.6,2,9.0
11,3,35.7,9.11,146.7,1,13.0
20,6,18.9,7.17,173.9,2,11.0
11,2,41.7,9.18,119.8,1,13.0
1,0,26.1,8.02,119.1,0,11.0
18,3,37.1,8.47,132.7,2,16.0
16,4,26.8,6.9,122.9,2,13.0
15,1,28.1,2.89,118.3,1,3.0
20,9,25.6,7.07,131.1,2,11.0
4,0,37.7,8.64,144.1,0,9.0
19,5,27.0,7.75,87.8,2,9.0
5,1,38.1,8.78,118.6,0,9.0
20,4,27.2,9.33,101.9,2,10.0
4,1,30.1,7.6,126.9,0,8.0
12,8,32.3,7.49,138.7,1,6.0
16,4,33.2,5.38,152.3,2,7.0
2,0,24.6,6.14,121.3,0,7.0
2,0,37.6,6.39,132.1,0,7.0
17,3,29.8,8.67,96.4,2,5.0
2,1,36.4,7.62,112.8,0,11.0
13,6,31.9,7.36,134.1,1,2.0
19,7,36.7,7.22,102.8,2,12.0
13,8,28.7,7.07,154.7,1,6.0
10,2,25.7,9.11,140.5,1,9.0
9,1,35.4,8.0,111.9,1,7.0
13,4,28.1,9.19,100.4,1,14.0
12,5,43.7,8.0,115.6,1,3.0
11,5,32.5,8.64,112.0,1,14.0
4,2,21.0,7.42,105.7,0,6.0
14,6,27.3,7.66,101.9,1,6.0
15,2,24.0,9.62,125.4,1,9.0
15,2,40.6,7.53,144.6,1,13.0
2,1,38.2,8.59,115.8,0,7.0
15,2,31.5,6.78,138.9,1,14.0
15,3,34.3,8.04,123.4,1,18.0
4,1,31.3,8.0,142.2,0,6.0
17,7,38.9,8.0,114.3,2,12.0
11,4,36.2,8.46,135.6,1,12.0
10,6,37.6,9.33,132.4,1,4.0
15,4,30.5,7.02,129.9,1,5.0
11,2,26.9,8.0,141.2,1,8.0
11,4,37.3,7.23,135.1,1,6.0
7,2,44.4,7.7,100.6,1,11.0
19,5,40.8,6.84,119.5,2,11.0
20,9,44.7,5.41,129.9,2,6.0
3,1,33.3,6.75,113.6,0,7.0
15,4,24.2,7.94,130.3,1,6.0
1,0,25.0,7.82,134.8,0,2.0
8,3,43.0,8.66,135.6,1,6.0
20,7,17.1,9.01,155.2,2,8.0
4,0,44.0,7.46,139.7,0,17.0
8,2,25.7,6.1,105.4,1,7.0
5,0,47.4,8.0,134.1,0,16.0
15,7,31.4,7.99,141.7,1,6.0
10,2,37.8,7.69,155.2,1,9.0
12,2,51.1,9.46,126.9,1,18.0
19,5,29.4,8.54,127.1,2,10.0
11,0,29.2,8.15,151.6,1,9.0
15,0,26.4,8.2,129.9,1,7.0
2,1,24.0,9.02,98.0,0,11.0
5,0,29.4,7.17,93.7,0,11.0
19,6,27.6,6.94,166.8,2,7.0
18,6,22.0,7.72,95.7,2,11.0
14,7,30.3,6.59,126.7,1,3.0
8,1,35.6,7.95,147.7,1,11.0
4,2,24.8,8.12,94.7,0,7.0
18,4,30.7,7.92,108.4,2,8.0
16,7,43.3,7.57,105.1,2,15.0
5,0,20.6,9.98,166.0,0,9.0
12,0,47.5,9.13,170.4,1,14.0
13,8,26.6,7.88,115.3,1,5.0
10,5,33.6,8.11,141.6,1,3.0
19,6,42.2,9.65,136.2,2,19.0
3,0,32.4,7.3,124.4,0,14.0
6,2,35.8,6.84,97.5,0,4.0
2,0,32.4,8.27,176.1,0,11.0
14,4,25.7,8.5,93.7,1,8.0
13,8,27.4,8.0,134.2,1,5.0
20,5,47.1,8.99,117.0,2,9.0
11,2,28.9,7.12,150.2,1,3.0
4,1,34.6,6.31,146.9,0,8.0
10,2,23.6,8.0,110.4,1,4.0
2,1,22.7,8.7,114.2,0,8.0
14,6,32.2,6.89,99.0,1,5.0
14,4,29.4,5.68,133.9,1,5.0
18,2,30.0,8.17,144.2,2,12.0
7,3,20.2,7.32,121.2,1,5.0
7,0,31.4,8.0,125.1,1,9.0
2,1,44.4,8.0,168.2,0,7.0
9,2,25.2,7.54,148.7,1,10.0
10,3,39.2,10.01,157.0,1,15.0
16,4,10.0,8.11,85.2,2,5.0
16,3,25.6,8.7,140.9,2,16.0
3,0,16.7,7.98,135.0,0,7.0
6,1,41.9,7.28,105.0,0,15.0
11,3,39.0,7.41,109.1,1,13.0
7,3,23.7,9.3,125.6,1,9.0
1,1,34.3,8.9,103.2,0,6.0
17,5,41.6,6.21,114.0,2,9.0
15,7,42.9,6.5,120.8,1,5.0
11,6,28.8,6.57,141.5,1,6.0
7,0,14.3,9.27,115.9,1,7.0
17,5,24.8,5.92,121.1,2,8.0
1,0,38.1,8.94,150.5,0,14.0
9,6,48.8,8.48,94.7,1,11.0
17,5,31.6,8.18,134.5,2,22.0
20,9,27.1,7.43,137.8,2,9.0
6,3,51.2,9.43,138.3,0,13.0
14,6,35.2,8.14,120.0,1,4.0
4,2,22.2,6.27,108.7,0,4.0
3,1,31.0,6.55,160.4,0,7.0
8,1,40.0,6.03,112.9,1,5.0
18,9,31.4,9.44,107.7,2,13.0
14,1,38.4,8.0,130.4,1,14.0
10,3,19.2,9.3,115.2,1,9.0
6,0,20.5,7.83,151.0,0,5.0
3,0,26.1,6.29,124.7,0,2.0
6,1,29.7,6.74,153.6,0,11.0
4,3,34.7,8.0,139.0,0,10.0
4,1,37.1,7.95,122.2,0,11.0
14,7,51.7,9.66,152.3,1,10.0
3,1,26.1,9.66,117.0,0,9.0
1,0,29.5,7.41,123.6,0,4.0
11,3,26.3,5.32,140.6,1,3.0
6,1,32.4,6.6,134.5,0,8.0
10,2,41.1,9.43,116.5,1,9.0
3,0,28.4,8.28,99.3,0,10.0
5,2,48.5,7.57,129.6,0,12.0
9,3,26.3,7.49,115.5,1,6.0
14,5,40.2,7.1,129.9,1,8.0
9,0,43.6,6.56,121.6,1,9.0
11,2,21.1,10.49,115.6,1,16.0
11,1,36.6,10.06,124.6,1,9.0
6,0,10.2,7.01,128.5,0,4.0
6,2,38.6,8.0,143.9,0,14.0
9,3,23.2,8.2,138.5,1,7.0
1,0,36.5,7.82,171.9,0,13.0
14,4,38.0,8.75,132.8,1,13.0
13,2,41.0,9.03,116.5,1,6.0
7,0,39.1,6.6,126.7,1,9.0
8,1,32.4,9.54,141.4,1,12.0
7,2,29.0,7.58,150.1,1,11.0
14,8,31.4,8.73,156.8,1,4.0
16,6,23.1,7.69,109.7,2,11.0
3,0,30.3,9.11,155.6,0,10.0
9,2,29.7,5.17,129.1,1,5.0
1,0,32.4,8.89,111.5,0,13.0
10,3,18.1,7.0,125.9,1,3.0
5,1,21.8,8.09,154.2,0,9.0
7,1,10.0,9.49,139.1,1,4.0
10,5,29.5,7.04,105.8,1,5.0
7,1,32.4,6.85,105.9,1,12.0
8,6,10.5,7.55,105.4,1,3.0
16,6,33.9,7.48,115.4,2,10.0
17,3,31.0,6.74,131.5,2,12.0
1,1,22.6,8.13,107.5,0,4.0
8,1,28.6,8.19,121.4,1,7.0
17,6,32.4,8.56,129.9,2,20.0
11,8,24.2,7.02,162.4,1,3.0
5,1,32.4,6.87,161.0,0,10.0
12,4,34.8,7.86,94.1,1,10.0
3,1,25.4,7.71,163.5,0,8.0
1,0,40.1,7.73,131.8,0,8.0
13,3,35.2,7.15,131.6,1,12.0
11,2,30.0,8.4,150.6,1,7.0
16,4,50.9,6.87,144.1,2,16.0
7,1,40.1,8.0,92.6,1,10.0
18,9,18.5,7.63,117.8,2,6.0
9,3,28.9,7.96,122.7,1,9.0
15,5,51.7,9.42,103.4,1,11.0
3,5,24.1,6.42,149.9,0,5.0
2,0,32.5,5.13,158.8,0,7.0
16,7,41.8,7.29,129.8,2,14.0
17,6,32.4,6.62,136.0,2,7.0
19,4,38.4,4.39,129.8,2,5.0
7,1,37.9,10.1,132.0,1,8.0
1,3,32.4,8.67,152.4,0,7.0
20,8,25.7,8.8,94.7,2,12.0
13,3,32.4,7.66,139.7,1,11.0
5,3,28.8,8.0,130.2,0,17.0
16,4,28.1,7.49,115.7,2,13.0
19,7,43.9,8.98,119.9,2,10.0
6,4,29.0,8.23,166.6,0,10.0
16,6,45.6,7.96,103.4,2,11.0
16,4,34.1,8.05,126.6,2,14.0
11,3,32.4,9.76,162.6,1,11.0
13,7,17.5,8.2,104.6,1,2.0
6,1,49.0,6.76,120.9,0,7.0
19,3,32.0,8.0,130.8,2,12.0
20,5,13.8,8.59,138.3,2,11.0
20,9,39.9,7.83,128.4,2,14.0
15,5,31.6,7.94,112.1,1,7.0
1,0,24.5,6.72,138.9,0,2.0
8,0,32.4,8.12,128.0,1,16.0
9,3,11.6,6.54,142.6,1,2.0
20,6,26.3,7.7,148.5,2,9.0
11,2,29.6,7.2,100.3,1,4.0
11,1,38.8,9.18,150.7,1,15.0
3,2,49.9,9.86,124.9,0,17.0
16,2,30.0,6.63,146.5,2,8.0
7,1,35.7,7.99,139.9,1,11.0
2,2,54.0,7.63,167.1,0,12.0
20,9,32.0,8.56,130.1,2,11.0
4,0,35.7,8.12,121.9,0,6.0
1,0,22.1,7.54,119.7,0,11.0
2,0,47.7,8.11,109.3,0,7.0
10,2,26.3,7.74,146.2,1,6.0
3,1,34.1,9.91,108.0,0,8.0
17,3,33.9,7.05,146.0,2,12.0
11,5,32.7,8.31,125.5,1,8.0
7,2,28.5,8.61,94.7,1,12.0
1,0,33.9,8.53,159.8,0,11.0
10,3,46.1,7.64,62.5,1,10.0
4,3,50.2,9.64,128.4,0,18.0
20,5,30.6,5.49,134.7,2,10.0
6,2,28.4,6.69,83.9,0,9.0
10,5,25.5,8.8,138.8,1,6.0
1,0,53.5,6.94,116.6,0,11.0
3,0,33.0,6.87,125.0,0,5.0
5,2,40.9,7.44,156.9,0,7.0
2,3,37.6,7.06,132.9,0,8.0
15,7,32.4,8.76,123.0,1,12.0
19,3,30.0,9.09,126.6,2,7.0
20,4,23.1,8.11,165.5,2,13.0
6,1,46.9,9.27,138.1,0,13.0
16,6,39.2,6.34,112.3,2,9.0
11,3,35.7,8.09,120.2,1,13.0
1,0,44.3,9.62,106.2,0,13.0
2,0,36.1,9.17,121.0,0,17.0
11,4,44.6,9.72,162.2,1,5.0
9,1,34.0,7.29,126.7,1,10.0
1,1,39.2,9.1,103.3,0,7.0
19,6,36.2,7.49,138.6,2,12.0
15,4,29.4,8.71,122.1,1,8.0
11,2,32.4,9.57,141.2,1,14.0
20,8,28.9,7.05,125.2,2,9.0
20,5,34.1,5.77,158.9,2,13.0
20,7,28.4,10.22,111.8,2,14.0
6,1,35.5,8.59,106.7,0,10.0
18,6,35.2,7.87,129.9,2,13.0
11,3,33.6,7.81,89.9,1,4.0
15,3,33.8,5.48,126.6,1,6.0
18,9,27.5,8.0,146.0,2,14.0
4,0,29.7,7.36,86.1,0,9.0
9,2,18.6,8.06,131.3,1,7.0
3,0,31.0,8.04,100.1,0,4.0
6,1,24.1,3.95,93.1,0,6.0
9,2,32.8,8.59,108.7,1,6.0
18,3,26.3,8.23,126.3,2,9.0
18,6,15.6,8.39,115.9,2,9.0
8,4,32.4,7.78,152.1,1,11.0
7,2,30.1,8.06,131.6,1,7.0
11,1,43.6,8.21,120.2,1,10.0
19,4,27.8,8.33,103.8,2,8.0
20,3,45.6,8.57,134.5,2,23.0
5,0,22.8,8.34,171.2,0,18.0
4,2,33.4,10.22,115.9,0,12.0
15,2,23.3,7.13,118.3,1,10.0
7,4,52.8,7.55,108.8,1,13.0
4,2,30.0,10.03,153.7,0,8.0
1,1,38.6,7.81,148.5,0,16.0
9,3,35.6,9.12,121.1,1,9.0
8,4,31.8,8.16,118.0,1,11.0
12,3,36.1,7.73,111.1,1,2.0
5,1,42.9,9.18,124.2,0,9.0
15,4,37.3,8.62,150.4,1,9.0
14,5,33.3,6.16,130.8,1,4.0
10,2,36.2,8.21,155.8,1,10.0
4,2,47.3,6.81,115.6,0,10.0
11,6,28.7,9.53,129.9,1,12.0
14,5,32.4,10.1,182.1,1,10.0
8,7,23.2,10.25,134.3,1,6.0
6,3,23.8,8.43,145.6,0,8.0
11,2,24.9,7.45,114.2,1,13.0
8,4,25.2,8.39,102.7,1,4.0
9,6,31.8,6.87,133.1,1,3.0
7,3,34.0,10.81,90.2,1,7.0
7,2,33.9,9.43,124.7,1,9.0
15,5,26.2,8.37,150.4,1,7.0
10,1,40.0,9.2,139.0,1,9.0
10,2,36.3,7.41,135.1,1,10.0
14,3,44.7,6.67,164.9,1,13.0
8,6,38.8,5.34,137.5,1,6.0
3,1,29.2,8.1,91.9,0,7.0
18,5,42.4,7.75,127.0,2,10.0
2,2,34.2,8.62,168.5,0,13.0
12,2,38.4,8.02,123.8,1,11.0
6,1,37.8,8.57,167.3,0,9.0
5,1,31.0,8.97,150.5,0,11.0
1,1,32.4,6.25,121.8,0,7.0
19,3,30.9,9.04,108.4,2,12.0
9,3,25.2,7.51,136.8,1,7.0
7,6,14.8,8.62,155.4,1,7.0
15,2,26.4,9.23,98.4,1,9.0
1,1,33.6,9.23,132.4,0,12.0
12,2,40.7,8.15,89.2,1,13.0
10,3,38.4,8.21,123.2,1,15.0
12,2,29.8,9.07,96.9,1,17.0
3,0,26.6,6.2,141.2,0,10.0
20,9,30.6,6.86,116.2,2,5.0
5,0,24.2,7.66,153.2,0,7.0
14,6,15.1,8.0,129.9,1,3.0
15,1,19.6,7.67,117.4,1,5.0
7,3,43.0,7.61,97.7,1,9.0
3,2,46.9,8.1,137.8,0,9.0
6,2,38.0,7.93,139.8,0,11.0
17,6,31.5,8.0,148.8,2,13.0
19,6,20.9,8.69,143.1,2,14.0
19,8,30.7,7.91,138.0,2,11.0
5,1,36.9,8.0,141.9,0,7.0
13,5,38.6,7.94,143.9,1,13.0
4,0,37.5,7.96,148.2,0,8.0
15,4,41.7,11.02,99.4,1,12.0
9,2,47.5,6.25,120.8,1,13.0
15,5,28.8,6.89,129.9,1,4.0
14,4,54.4,6.71,136.6,1,8.0
20,6,15.8,8.32,162.6,2,14.0
10,2,25.8,8.28,147.9,1,4.0
7,2,33.6,7.31,117.9,1,10.0
11,3,36.4,9.08,140.1,1,11.0
4,1,30.5,8.44,137.0,0,11.0
3,0,28.0,9.13,134.7,0,13.0
11,4,49.6,9.44,103.9,1,8.0
17,7,27.7,5.44,156.3,2,9.0
11,0,23.8,8.82,106.4,1,11.0
16,2,45.5,6.45,122.7,2,10.0
4,2,38.8,8.3,149.2,0,11.0
9,0,40.8,7.91,122.5,1,10.0
13,4,33.6,7.96,131.6,1,8.0
7,3,21.0,6.55,132.4,1,3.0
1,0,32.4,9.24,131.3,0,9.0
2,1,19.9,6.45,132.3,0,4.0
19,7,33.9,8.9,134.3,2,20.0
13,3,37.2,6.28,131.5,1,7.0
6,1,40.6,8.0,112.1,0,12.0
6,2,31.3,10.17,99.0,0,8.0
1,0,38.0,10.83,150.0,0,22.0
19,7,24.8,6.06,150.9,2,11.0
3,1,39.7,7.15,136.7,0,10.0
16,6,37.4,7.37,136.6,2,10.0
5,0,25.6,10.71,111.7,0,13.0
7,1,36.2,7.92,81.2,1,8.0
6,4,40.7,9.29,125.0,0,10.0
17,3,32.6,8.36,92.1,2,8.0
1,0,25.4,6.56,133.7,0,8.0
8,3,33.4,5.77,156.1,1,5.0
6,2,36.4,7.26,117.7,0,9.0
6,0,25.4,10.78,118.8,0,12.0
4,1,23.9,8.31,109.9,0,7.0
19,1,36.2,9.27,130.9,2,28.0
8,2,38.6,6.3,129.3,1,6.0
9,3,49.2,7.61,109.6,1,13.0
8,6,37.3,8.93,148.3,1,9.0
20,5,22.3,6.69,184.0,2,7.0
7,3,48.3,7.92,153.8,1,5.0
7,0,40.4,6.94,127.8,1,12.0
7,1,16.0,8.99,127.5,1,13.0
7,4,23.8,8.48,119.7,1,3.0
2,0,28.1,8.82,119.3,0,7.0
13,5,38.7,9.05,149.2,1,17.0
1,1,13.0,7.73,129.9,0,9.0
5,1,32.4,9.2,106.6,0,12.0
5,1,38.2,7.29,137.3,0,10.0
6,2,10.0,8.75,152.2,0,12.0
16,7,38.0,5.63,123.0,2,8.0
12,3,38.9,7.1,125.8,1,8.0
20,9,25.2,10.78,143.9,2,5.0
8,7,22.8,8.73,144.5,1,5.0
19,9,25.1,8.73,138.6,2,2.0
1,1,10.6,7.01,135.1,0,5.0
11,5,29.4,6.69,137.8,1,8.0
16,3,33.8,7.68,124.4,2,14.0
11,2,22.2,7.92,107.6,1,11.0
19,3,39.8,10.3,98.9,2,18.0
7,3,32.8,9.22,141.9,1,9.0
1,0,34.1,8.13,132.2,0,7.0
16,3,28.8,8.08,139.1,2,13.0
2,2,37.9,8.91,113.4,0,8.0
16,6,42.3,6.42,132.1,2,12.0
15,3,28.7,5.69,131.6,1,9.0
17,4,38.1,8.89,155.6,2,14.0
10,2,38.2,8.09,147.0,1,10.0
18,5,35.3,6.43,115.2,2,12.0
4,2,45.4,5.49,140.1,0,5.0
9,3,26.2,9.07,115.1,1,7.0
3,0,28.6,7.37,77.7,0,7.0
16,6,25.8,8.48,164.5,2,11.0
15,5,32.4,7.68,122.5,1,11.0
17,3,29.8,7.96,150.8,2,15.0
16,7,26.4,7.29,116.8,2,11.0
7,3,45.3,7.91,113.9,1,13.0
2,2,46.5,8.69,119.1,0,13.0
19,5,29.4,7.67,135.1,2,11.0
10,1,21.1,7.6,133.5,1,10.0
2,1,46.9,8.73,140.0,0,14.0
19,3,35.8,8.81,120.1,2,11.0
20,8,35.4,6.64,130.8,2,11.0
9,3,32.8,7.97,113.1,1,11.0
16,1,25.6,7.37,159.4,2,12.0
1,0,28.7,8.02,103.7,0,10.0
2,1,37.4,9.72,113.6,0,12.0
6,1,32.4,8.43,121.5,0,7.0
14,4,35.5,10.6,177.8,1,10.0
3,0,32.1,8.26,145.3,0,10.0
1,0,23.5,7.8,112.9,0,7.0
14,4,45.0,7.98,146.4,1,13.0
16,8,36.8,8.17,129.9,2,13.0
15,5,34.6,8.39,135.5,1,8.0
16,5,36.4,6.81,143.9,2,10.0
17,4,17.7,7.72,131.2,2,17.0
13,3,32.4,7.13,133.4,1,9.0
11,4,19.8,9.24,129.9,1,8.0
18,2,33.0,5.69,158.9,2,9.0
7,0,34.6,8.19,121.0,1,10.0
2,0,33.1,8.0,105.3,0,7.0
16,9,41.4,8.52,119.9,2,12.0
6,2,20.0,7.52,120.7,0,9.0
20,7,25.6,5.82,114.0,2,5.0
9,4,35.3,9.13,145.6,1,15.0
18,4,34.1,4.98,149.5,2,14.0
1,0,21.5,7.96,90.8,0,7.0
14,2,41.6,8.83,119.7,1,8.0
9,4,44.3,9.65,121.1,1,10.0
10,2,35.4,6.07,126.6,1,7.0
6,6,32.4,7.38,164.1,0,2.0
20,6,33.3,9.3,113.7,2,16.0
8,7,34.7,9.38,161.2,1,5.0
18,4,32.4,9.54,127.1,2,17.0
9,4,42.8,11.07,161.4,1,10.0
1,0,31.1,7.39,123.8,0,7.0
18,6,32.4,8.45,121.4,2,8.0
4,2,38.3,7.58,129.5,0,10.0
6,2,34.2,5.63,155.8,0,5.0
18,6,39.4,7.89,133.2,2,9.0
18,2,44.2,5.61,134.2,2,14.0
19,9,39.2,7.38,142.7,2,15.0
9,2,31.4,6.24,112.4,1,11.0
16,2,26.7,8.53,136.7,2,16.0
7,3,23.0,7.07,117.4,1,3.0
15,5,12.5,5.86,159.4,1,5.0
11,1,33.4,9.04,138.4,1,13.0
2,0,28.9,7.28,143.9,0,10.0
9,3,29.3,7.48,89.2,1,6.0
10,5,40.2,6.83,144.1,1,11.0
6,2,31.1,9.38,126.4,0,8.0
8,2,47.2,8.32,101.3,1,11.0
11,8,27.4,7.26,131.9,1,2.0
1,0,24.2,5.7,99.6,0,5.0
4,3,21.9,8.0,142.2,0,8.0
16,4,37.8,10.38,158.7,2,12.0
8,2,41.2,9.73,94.2,1,7.0
13,3,27.2,7.16,129.4,1,1.0
12,2,23.5,7.4,126.7,1,9.0
12,2,44.2,8.48,90.2,1,12.0
9,0,20.4,6.93,148.3,1,8.0
10,4,40.1,6.81,142.5,1,6.0
17,7,27.4,9.75,170.5,2,19.0
20,5,35.2,7.93,139.9,2,11.0
6,3,40.6,6.66,112.4,0,10.0
14,3,35.8,9.14,140.3,1,13.0
20,8,29.6,7.31,155.7,2,8.0
1,0,43.2,5.62,120.7,0,8.0
16,8,34.3,6.64,147.0,2,7.0
10,1,61.5,8.0,82.9,1,9.0
20,7,18.4,8.26,159.5,2,7.0
12,3,18.2,8.21,146.0,1,1.0
17,7,40.0,9.47,79.1,2,11.0
4,0,31.7,7.72,137.7,0,12.0
3,1,38.3,7.44,90.3,0,13.0
19,8,23.2,8.0,117.8,2,17.0
11,1,32.4,9.17,143.6,1,9.0
12,1,35.7,7.74,127.3,1,10.0
4,3,27.7,8.35,155.1,0,8.0
5,1,33.9,7.43,131.3,0,8.0
17,5,21.1,6.61,129.3,2,9.0
7,3,35.2,10.64,152.0,1,10.0
12,4,43.6,7.35,129.9,1,7.0
7,2,22.1,8.35,129.5,1,7.0
6,6,21.6,8.0,132.1,0,6.0
4,2,41.5,8.88,128.6,0,7.0
19,8,21.5,6.55,153.2,2,8.0
19,3,38.7,10.01,116.7,2,17.0
3,1,32.4,10.16,113.4,0,13.0
8,0,28.7,8.68,108.8,1,10.0
12,5,43.7,8.14,87.2,1,11.0
8,4,39.4,7.78,159.7,1,10.0
15,7,34.2,7.94,112.0,1,5.0
6,0,14.8,8.49,125.2,0,5.0
2,0,37.7,8.0,161.2,0,11.0
7,2,23.4,9.18,127.2,1,6.0
12,4,30.2,6.9,140.3,1,9.0
4,2,32.1,9.83,101.6,0,6.0
17,4,47.2,7.49,129.9,2,21.0
1,1,30.0,7.1,127.6,0,5.0
2,1,20.6,8.44,109.6,0,5.0
11,3,43.8,8.51,109.6,1,12.0
11,2,37.8,5.92,163.8,1,3.0
6,6,38.1,7.42,118.3,0,11.0
6,4,43.9,5.39,110.1,0,12.0
2,1,32.4,7.19,121.3,0,13.0
14,5,24.9,7.24,129.9,1,5.0
8,2,20.9,8.36,133.0,1,5.0
3,0,38.7,7.05,138.9,0,13.0
8,2,29.9,7.34,134.7,1,5.0
19,5,30.6,9.56,142.9,2,8.0
6,3,23.0,10.48,124.5,0,12.0
18,5,36.7,6.89,171.4,2,7.0
6,6,35.2,9.22,120.2,0,9.0
4,2,30.8,8.47,157.0,0,11.0
6,3,32.4,5.91,118.0,0,5.0
7,2,41.7,7.05,101.4,1,13.0
3,0,34.0,4.37,96.7,0,7.0
12,3,40.9,8.39,136.1,1,9.0
7,4,15.2,6.71,153.2,1,1.0
15,6,32.5,8.0,107.0,1,9.0
10,4,26.3,11.09,112.5,1,19.0
9,2,32.3,9.91,137.7,1,10.0
10,1,39.5,7.08,129.9,1,6.0
4,0,35.0,6.79,118.3,0,15.0
15,3,32.1,9.55,104.4,1,8.0
3,0,32.1,6.79,136.2,0,8.0
15,2,19.5,9.19,143.1,1,10.0
20,5,24.7,11.28,139.8,2,13.0
16,7,41.0,8.81,130.5,2,6.0
10,1,28.0,9.42,108.9,1,6.0
7,2,41.1,9.28,136.3,1,12.0
18,5,38.6,7.33,134.8,2,10.0
6,3,39.0,8.35,103.7,0,14.0
10,2,34.7,6.85,124.0,1,4.0
16,4,28.5,9.55,137.3,2,15.0
19,5,30.8,6.7,128.4,2,8.0
19,6,32.4,8.84,90.8,2,19.0
2,0,15.0,9.36,117.2,0,9.0
18,2,42.0,7.41,115.9,2,9.0
3,1,28.0,7.13,141.2,0,6.0
12,5,31.3,7.8,182.0,1,8.0
19,9,31.4,6.93,132.7,2,4.0
